ano,mes,sku,conta,seller_id,status,unidades,receita,comissao,frete,custo,pedidos
2021,4,2i2,(sem conta),-100,paid,8.0,12323.0,1902.78,143.6,8537.9,7
2021,4,4i4,(sem conta),-100,paid,1.0,2499.0,274.89,17.95,1464.0,1
2021,4,5S,(sem conta),-100,paid,2.0,476.0,66.98,35.9,303.0,2
2021,4,6CO2R,(sem conta),-100,cancelled,2.0,235.0,0.0,45.9,268.79,1
2021,4,6CO2R,(sem conta),-100,paid,7.0,940.0,180.95,174.55,1075.16,4
2021,4,6co1q,(sem conta),-100,cancelled,2.0,325.0,0.0,45.9,305.94,1
2021,4,6co1q,(sem conta),-100,paid,3.0,326.0,156.48,68.85,305.94,1
2021,4,8,(sem conta),-100,paid,1.0,2299.0,264.38,22.95,1773.62,1
2021,4,80103,(sem conta),-100,paid,2.0,538.0,88.76,57.85,320.7,2
2021,4,8i6,(sem conta),-100,paid,1.0,3299.0,527.84,16.45,2236.23,1
2021,4,9386,(sem conta),-100,paid,1.0,2879.0,460.64,22.95,1513.17,1
2021,4,ACM0822 PWH,(sem conta),-100,cancelled,2.0,2972.0,0.0,67.9,2248.5,2
2021,4,AD10,(sem conta),-100,cancelled,1.0,2795.0,0.0,18.45,2193.62,1
2021,4,AIR1924SPR,(sem conta),-100,paid,2.0,5018.0,802.88,29.95,3223.88,2
2021,4,AP470BN,(sem conta),-100,paid,1.0,7499.0,862.38,0.0,6107.85,1
2021,4,AXK,(sem conta),-100,paid,1.0,859.0,98.78,33.95,579.04,1
2021,4,Acm0822Pbk,(sem conta),-100,paid,1.0,1436.0,165.14,22.95,1057.38,1
2021,4,BCB60,(sem conta),-100,paid,1.0,1396.0,230.34,33.95,791.36,1
2021,4,BF-3,(sem conta),-100,paid,1.0,850.0,140.25,17.95,638.44,1
2021,4,BUFFER,(sem conta),-100,paid,1.0,545.0,89.92,17.95,371.2,1
2021,4,Bass,(sem conta),-100,paid,3.0,10697.0,1590.06,68.85,9218.31,3
2021,4,C521P,(sem conta),-100,cancelled,8.0,1467.0,0.0,183.6,1328.67,3
2021,4,C521P,(sem conta),-100,paid,11.0,1467.0,860.64,252.45,1328.67,3
2021,4,CB30BK,(sem conta),-100,paid,1.0,580.0,95.7,33.95,531.53,1
2021,4,CB80,(sem conta),-100,paid,1.0,780.0,89.7,53.45,524.3,1
2021,4,CDPS150,(sem conta),-100,paid,2.0,5422.0,623.52,106.9,3635.62,2
2021,4,CMX4CBK,(sem conta),-100,paid,1.0,456.0,72.96,17.95,269.61,1
2021,4,CMX4CGR,(sem conta),-100,paid,1.0,431.0,47.41,18.45,269.61,1
2021,4,CP053,(sem conta),-100,paid,1.0,47.0,10.17,16.9,25.71,1
2021,4,CTS200BK,(sem conta),-100,cancelled,1.0,726.0,0.0,53.45,469.37,1
2021,4,CTUC3,(sem conta),-100,paid,3.0,153.0,35.29,73.7,95.79,3
2021,4,CV30,(sem conta),-100,paid,2.0,2170.0,238.7,67.9,1590.0,2
2021,4,DBX,(sem conta),-100,paid,1.0,2887.0,461.92,22.95,2886.7,1
2021,4,DD500,(sem conta),-100,paid,1.0,2979.0,491.54,18.45,2401.2,1
2021,4,DL32R,(sem conta),-100,paid,1.0,11799.99,1888.0,90.95,7500.0,1
2021,4,DS76,(sem conta),-100,cancelled,2.0,7891.0,0.0,53.45,9308.12,2
2021,4,DTRA1018A,(sem conta),-100,paid,2.0,1110.0,155.9,67.9,936.28,2
2021,4,DX580,(sem conta),-100,paid,1.0,635.0,69.85,22.95,428.4,1
2021,4,E2,(sem conta),-100,paid,2.0,345.0,48.48,32.9,179.12,2
2021,4,EVN44WH,(sem conta),-100,paid,1.0,1175.0,135.12,53.45,681.06,1
2021,4,FLY3MINI,(sem conta),-100,cancelled,1.0,1130.0,0.0,20.95,569.19,1
2021,4,FLY3MINI,(sem conta),-100,paid,3.0,2979.0,491.54,58.35,1707.57,3
2021,4,FWXL,(sem conta),-100,paid,1.0,84.5,9.72,16.45,56.32,1
2021,4,GC3CE,(sem conta),-100,paid,1.0,2915.0,335.22,53.45,2239.4,1
2021,4,GE150,(sem conta),-100,paid,4.0,4984.0,638.09,73.8,3600.0,4
2021,4,GFP1,(sem conta),-100,paid,14.0,200.38,110.09,60.4,111.44,8
2021,4,GFP2X,(sem conta),-100,paid,4.0,77.94,31.96,13.8,45.15,3
2021,4,GFP3,(sem conta),-100,paid,3.0,72.13,23.29,17.8,43.47,3
2021,4,GN11MCE,(sem conta),-100,paid,1.0,2385.0,393.52,53.45,1966.15,1
2021,4,Gx61,(sem conta),-100,paid,3.0,4411.0,507.26,101.85,2829.6,3
2021,4,H400,(sem conta),-100,paid,1.0,499.0,82.34,20.95,420.7,1
2021,4,H800,(sem conta),-100,paid,1.0,1196.0,197.34,67.9,727.0,1
2021,4,Helix,(sem conta),-100,paid,1.0,14299.0,1644.38,18.45,11137.44,1
2021,4,Hxstomp,(sem conta),-100,paid,1.0,6149.0,707.14,18.45,4380.28,1
2021,4,Hybrid Set E,(sem conta),-100,paid,2.0,5990.0,988.36,67.9,4308.96,2
2021,4,IM49,(sem conta),-100,paid,1.0,2986.0,492.69,33.95,1907.47,1
2021,4,IM61,(sem conta),-100,paid,2.0,8165.0,1347.22,106.9,4970.7,2
2021,4,ISO7BK,(sem conta),-100,paid,2.0,1900.0,267.74,36.9,1292.32,2
2021,4,Iso12BK,(sem conta),-100,paid,13.0,16377.75,2702.32,239.85,12937.47,13
2021,4,Iso4,(sem conta),-100,paid,5.0,3011.0,408.06,89.75,2255.7,5
2021,4,K240,(sem conta),-100,cancelled,1.0,555.0,0.0,21.54,403.16,1
2021,4,K240,(sem conta),-100,paid,2.0,1256.0,200.96,35.9,806.32,2
2021,4,K414,(sem conta),-100,paid,1.0,160.0,17.6,16.45,119.3,1
2021,4,K502M,(sem conta),-100,paid,1.0,1690.0,270.4,22.95,1211.54,1
2021,4,K72,(sem conta),-100,paid,7.0,1710.0,219.45,174.09,1215.18,6
2021,4,KB330,(sem conta),-100,paid,1.0,1125.0,129.38,53.45,819.0,1
2021,4,KDSW402M,(sem conta),-100,paid,2.0,1301.0,143.11,45.9,957.54,2
2021,4,KSTAT49MK3,(sem conta),-100,paid,3.0,3135.0,517.26,68.85,1995.0,3
2021,4,KTN50MKII,(sem conta),-100,paid,1.0,3140.0,518.1,33.95,1891.69,1
2021,4,L61MK3,(sem conta),-100,paid,3.0,7611.0,1007.82,59.85,5397.0,3
2021,4,LG20R,(sem conta),-100,paid,1.0,990.0,113.85,33.95,738.4,1
2021,4,Ls2,(sem conta),-100,paid,1.0,658.0,108.57,17.95,605.99,1
2021,4,Lx61,(sem conta),-100,paid,2.0,4580.0,755.7,67.9,3068.5,2
2021,4,M008,(sem conta),-100,paid,1.0,599.0,98.84,14.95,518.16,1
2021,4,M32Black,(sem conta),-100,cancelled,2.0,238.1,0.0,54.8,127.08,2
2021,4,M32Black,(sem conta),-100,paid,10.0,1158.4,173.34,214.3,635.4,10
2021,4,M702,(sem conta),-100,paid,1.0,769.0,126.88,15.95,563.46,1
2021,4,MAX,(sem conta),-100,cancelled,1.0,65.0,0.0,13.9,45.65,1
2021,4,MAX,(sem conta),-100,paid,31.0,1438.0,394.68,343.2,1004.3,22
2021,4,MD200,(sem conta),-100,paid,1.0,2299.0,379.34,18.45,1565.88,1
2021,4,ME-80,(sem conta),-100,paid,1.0,2450.0,404.25,20.95,2035.53,1
2021,4,MG30FRS,(sem conta),-100,paid,1.0,669.0,76.94,53.45,458.0,1
2021,4,MIS0822,(sem conta),-100,paid,1.0,205.0,24.6,42.35,107.0,1
2021,4,MLB1647331647,(sem conta),-100,paid,1.0,238.0,39.27,14.95,0.0,1
2021,4,MLB1647433797,(sem conta),-100,paid,1.0,319.0,52.64,14.95,0.0,1
2021,4,MOON,(sem conta),-100,cancelled,1.0,867.0,0.0,17.95,590.85,1
2021,4,MPKMINI3BK,(sem conta),-100,paid,2.0,2706.0,380.94,36.9,1120.14,2
2021,4,MPML4550BMB,(sem conta),-100,paid,1.0,949.0,156.58,59.45,797.28,1
2021,4,MSETC,(sem conta),-100,paid,2.0,1895.0,217.92,45.9,1391.08,2
2021,4,Mininova,(sem conta),-100,paid,1.0,3886.0,446.89,22.95,3032.54,1
2021,4,N10FT,(sem conta),-100,paid,7.0,219.0,81.97,13.9,130.25,5
2021,4,NG20,(sem conta),-100,cancelled,2.0,59.0,0.0,0.0,39.02,1
2021,4,NG20,(sem conta),-100,paid,4.0,63.0,60.32,0.0,39.02,1
2021,4,NG25,(sem conta),-100,paid,3.0,138.0,48.12,35.35,86.18,2
2021,4,NG30,(sem conta),-100,paid,2.0,75.0,34.0,17.9,47.17,1
2021,4,NP1,(sem conta),-100,paid,1.0,148.6,24.52,17.95,97.61,1
2021,4,NS2,(sem conta),-100,paid,2.0,1278.0,146.96,35.9,894.58,2
2021,4,NXP,(sem conta),-100,paid,10.0,2890.5,448.96,179.5,1581.8,10
2021,4,OSET1B,(sem conta),-100,cancelled,1.0,1484.0,0.0,33.95,1110.04,1
2021,4,OXY49IV,(sem conta),-100,paid,2.0,3561.0,587.56,67.9,2239.0,2
2021,4,Oxygen61IV,(sem conta),-100,paid,1.0,2288.0,263.12,59.45,1541.86,1
2021,4,P10N03FT,(sem conta),-100,paid,7.0,198.4,79.44,11.9,106.2,5
2021,4,P400,(sem conta),-100,cancelled,1.0,438.0,0.0,16.45,292.0,1
2021,4,P400,(sem conta),-100,paid,1.0,438.0,72.27,16.45,292.0,1
2021,4,P800,(sem conta),-100,paid,1.0,1035.5,170.86,67.9,684.33,1
2021,4,PB350,(sem conta),-100,cancelled,1.0,1151.0,0.0,33.95,719.53,1
2021,4,PB350,(sem conta),-100,paid,4.0,4604.0,529.44,135.8,2878.12,4
2021,4,PF1000TW,(sem conta),-100,paid,2.0,5970.0,985.04,67.9,4185.84,2
2021,4,PN20FT,(sem conta),-100,paid,1.0,58.0,14.28,11.9,34.51,1
2021,4,PN25FT,(sem conta),-100,paid,2.0,59.0,28.88,15.9,39.09,1
2021,4,PN30FT,(sem conta),-100,paid,1.0,59.5,11.54,14.9,43.35,1
2021,4,PRD0822,(sem conta),-100,paid,1.0,1480.0,244.2,22.95,1124.25,1
2021,4,PROFX22V2,(sem conta),-100,paid,1.0,4151.0,664.16,59.45,2321.57,1
2021,4,PVP112,(sem conta),-100,paid,2.0,59.0,18.29,20.8,17.0,2
2021,4,RC5,(sem conta),-100,paid,1.0,1780.0,204.7,17.95,1330.56,1
2021,4,RV-500,(sem conta),-100,paid,1.0,3251.0,536.42,18.45,2076.76,1
2021,4,Rh5,(sem conta),-100,paid,1.0,432.0,69.12,17.95,218.37,1
2021,4,S80,(sem conta),-100,paid,1.0,479.9,79.18,22.95,349.39,1
2021,4,SA76,(sem conta),-100,paid,4.0,1593.0,183.19,73.8,1276.6,4
2021,4,SA78,(sem conta),-100,paid,5.0,2044.0,277.55,92.25,1473.0,5
2021,4,SAMU10,(sem conta),-100,paid,3.0,97.44,31.08,0.0,61.0,2
2021,4,SFT6402E,(sem conta),-100,paid,1.0,898.0,148.17,16.45,740.77,1
2021,4,SFT6456N,(sem conta),-100,paid,3.0,2572.0,384.47,53.35,2635.68,3
2021,4,SJB75TOR,(sem conta),-100,paid,1.0,2399.0,395.84,59.45,1453.09,1
2021,4,SLAB12,(sem conta),-100,paid,3.0,78.0,28.44,12.8,59.86,2
2021,4,SLAPB12,(sem conta),-100,cancelled,1.0,35.15,0.0,26.9,32.17,1
2021,4,SLAPB12,(sem conta),-100,paid,8.0,212.75,72.54,35.7,193.02,6
2021,4,SLB627,(sem conta),-100,paid,1.0,165.0,18.98,26.85,107.94,1
2021,4,SLB632,(sem conta),-100,paid,4.0,659.46,108.8,59.8,447.4,4
2021,4,SP3,(sem conta),-100,paid,1.0,122.0,14.03,16.45,59.36,1
2021,4,SRH240A,(sem conta),-100,paid,1.0,450.0,72.0,17.95,468.13,1
2021,4,SRH440,(sem conta),-100,paid,6.0,2985.0,605.1,151.6,2859.16,4
2021,4,SS3,(sem conta),-100,paid,1.0,1320.0,145.2,17.95,856.55,1
2021,4,SST57VWH,(sem conta),-100,paid,1.0,1141.0,131.22,53.45,794.76,1
2021,4,SSTASHTBU,(sem conta),-100,paid,1.0,1991.0,328.52,33.95,1236.99,1
2021,4,STG30BK,(sem conta),-100,paid,2.0,778.0,89.48,45.9,598.0,2
2021,4,SUPB,(sem conta),-100,paid,2.0,552.0,63.48,36.9,393.48,2
2021,4,SV100,(sem conta),-100,paid,3.0,435.0,71.72,53.85,325.82,2
2021,4,SV200,(sem conta),-100,paid,3.0,735.0,93.4,53.85,527.31,3
2021,4,SY1,(sem conta),-100,paid,1.0,1891.0,312.02,17.95,1187.37,1
2021,4,Se49,(sem conta),-100,paid,6.0,5537.0,778.75,203.7,4022.4,6
2021,4,T270,(sem conta),-100,paid,2.0,736.0,84.64,45.9,652.0,2
2021,4,T30,(sem conta),-100,cancelled,1.0,565.0,0.0,33.95,409.0,1
2021,4,T5603,(sem conta),-100,cancelled,1.0,459.0,0.0,33.95,298.22,1
2021,4,T5603,(sem conta),-100,paid,2.0,918.0,110.16,67.9,596.44,2
2021,4,T765aser,(sem conta),-100,paid,1.0,800.25,92.03,33.95,674.71,1
2021,4,TW66SB,(sem conta),-100,paid,1.0,1160.0,191.4,53.45,836.76,1
2021,4,UCA222,(sem conta),-100,cancelled,5.0,1180.0,0.0,123.05,693.2,4
2021,4,UCA222,(sem conta),-100,paid,52.0,14868.0,1748.38,1458.5,8665.0,50
2021,4,UDX02,(sem conta),-100,paid,1.0,599.0,95.84,23.85,369.39,1
2021,4,UDX03,(sem conta),-100,paid,1.0,530.0,84.8,22.95,310.53,1
2021,4,UK21S,(sem conta),-100,paid,1.0,259.0,42.74,15.95,144.0,1
2021,4,UMC22,(sem conta),-100,paid,6.0,3810.0,483.6,134.6,2209.56,6
2021,4,Ui16,(sem conta),-100,paid,2.0,5980.0,956.8,67.9,4295.7,2
2021,4,V100MR,(sem conta),-100,paid,1.0,2999.5,344.94,0.0,2621.03,1
2021,4,VE8,(sem conta),-100,paid,2.0,5371.0,754.71,36.9,3699.1,2
2021,4,VE880WK,(sem conta),-100,paid,1.0,1599.0,263.84,53.45,997.84,1
2021,4,VM15BK,(sem conta),-100,paid,1.0,378.0,62.37,22.95,229.85,1
2021,4,XN10,(sem conta),-100,cancelled,2.0,54.5,0.0,0.0,34.39,1
2021,4,XN10,(sem conta),-100,paid,5.0,109.0,55.0,0.0,68.78,2
2021,4,XN15,(sem conta),-100,paid,3.0,118.2,40.18,0.0,76.78,2
2021,4,XN20,(sem conta),-100,paid,13.0,138.6,208.62,8.9,85.86,2
2021,4,XN25,(sem conta),-100,paid,2.0,149.98,34.0,27.8,93.74,2
2021,4,XPS10RD,(sem conta),-100,cancelled,1.0,3198.0,0.0,17.95,2603.73,1
2021,4,XPS10RD,(sem conta),-100,paid,3.0,9594.0,1583.01,53.85,7811.19,3
2021,4,ZCR20,(sem conta),-100,paid,3.0,2776.0,319.24,68.85,2127.0,3
2021,4,ZCR21,(sem conta),-100,paid,1.0,1361.0,224.56,22.95,991.29,1
2021,4,ZMS12,(sem conta),-100,paid,1.0,197.0,32.5,17.95,92.81,1
2021,4,Zcr22,(sem conta),-100,paid,1.0,1881.0,310.36,22.95,1288.96,1
2021,4,avc16du,(sem conta),-100,paid,1.0,449.0,74.08,16.45,290.79,1
2021,4,avc17co,(sem conta),-100,paid,2.0,924.6,152.56,66.4,424.5,2
2021,4,avr22du,(sem conta),-100,paid,1.0,1358.0,224.07,20.95,946.64,1
2021,4,bluesharpC,(sem conta),-100,paid,1.0,365.0,60.22,16.45,209.25,1
2021,4,cx12,(sem conta),-100,paid,1.0,1699.0,280.34,16.45,1100.35,1
2021,4,eon6151,(sem conta),-100,paid,1.0,3199.0,351.89,79.95,2983.31,1
2021,4,fv500h,(sem conta),-100,paid,1.0,660.0,75.9,18.45,516.72,1
2021,4,gc5ce,(sem conta),-100,paid,2.0,7269.0,1019.43,106.9,4587.28,2
2021,4,goguitar,(sem conta),-100,paid,1.0,368.0,58.88,16.45,259.1,1
2021,4,launchkey25mk2,(sem conta),-100,paid,1.0,1055.0,121.32,22.95,866.92,1
2021,4,ltx10,(sem conta),-100,paid,20.0,691.6,230.56,139.0,467.88,14
2021,4,ltx15,(sem conta),-100,paid,5.0,194.0,66.58,42.9,119.04,3
2021,4,ltx20,(sem conta),-100,paid,3.0,179.8,43.14,49.35,92.4,2
2021,4,ltx25,(sem conta),-100,paid,3.0,165.0,36.21,49.35,104.88,2
2021,4,mondo,(sem conta),-100,paid,1.0,75.5,13.68,0.0,33.1,1
2021,4,omx8usb,(sem conta),-100,paid,2.0,1934.0,309.44,45.9,1140.96,2
2021,4,party,(sem conta),-100,paid,1.0,899.0,98.89,18.45,700.0,1
2021,4,umc202hd,(sem conta),-100,cancelled,1.0,1125.0,0.0,17.95,652.65,1
2021,4,umc202hd,(sem conta),-100,paid,9.0,10199.0,1571.89,201.55,5873.85,9
2021,4,umc204hd,(sem conta),-100,paid,1.0,1485.0,237.6,17.95,733.72,1
2021,5,1120309173,(sem conta),-100,paid,2.0,1375.0,192.97,36.9,1040.0,2
2021,5,1131279459,(sem conta),-100,paid,2.0,851.2,140.44,32.9,396.0,2
2021,5,1131295633,(sem conta),-100,paid,2.0,949.6,156.68,43.9,769.82,2
2021,5,1135910775,(sem conta),-100,paid,1.0,3130.0,516.45,59.45,2603.73,1
2021,5,1157604004,(sem conta),-100,paid,1.0,424.0,69.96,18.45,301.34,1
2021,5,1157682621,(sem conta),-100,paid,3.0,1401.25,208.68,115.75,1122.0,3
2021,5,12007PBK,(sem conta),-100,paid,1.0,6785.5,1119.61,69.45,5414.0,1
2021,5,1206538918,(sem conta),-100,cancelled,1.0,1566.55,0.0,17.95,1187.37,1
2021,5,1206538918,(sem conta),-100,paid,8.0,12371.8,1887.39,149.5,9498.96,8
2021,5,1206641150,(sem conta),-100,paid,2.0,1126.3,185.84,35.9,0.0,2
2021,5,1206739006,(sem conta),-100,paid,1.0,899.0,103.38,17.95,674.95,1
2021,5,1212138074,(sem conta),-100,paid,4.0,7469.0,1142.43,73.8,5899.4,4
2021,5,1212138074,OUTLET-MUSIC,177795203,paid,1.0,1799.0,206.88,18.45,1474.85,1
2021,5,1213665436,(sem conta),-100,paid,7.0,1641.85,214.73,112.15,0.0,7
2021,5,1215151184,(sem conta),-100,paid,3.0,1962.0,323.73,53.85,1232.7,3
2021,5,1215153122,(sem conta),-100,paid,1.0,655.03,108.08,14.95,484.97,1
2021,5,1215374607,(sem conta),-100,paid,5.0,4310.4,711.21,114.75,3725.25,5
2021,5,1215914835,(sem conta),-100,paid,7.0,6636.0,1061.76,115.15,5111.26,7
2021,5,1215960914,(sem conta),-100,paid,1.0,1851.55,305.51,18.45,1566.37,1
2021,5,1215987922,(sem conta),-100,paid,1.0,815.0,134.48,20.95,551.74,1
2021,5,1217880094,(sem conta),-100,paid,1.0,1756.55,289.83,29.95,961.0,1
2021,5,1221162201,(sem conta),-100,paid,3.0,8777.75,1168.33,154.75,6761.97,3
2021,5,1228149586,(sem conta),-100,paid,1.0,470.25,77.59,14.95,340.0,1
2021,5,1228166048,(sem conta),-100,paid,3.0,2959.0,438.78,46.35,2595.12,3
2021,5,1228166048,PONTOMUSICALCF,-101,paid,1.0,985.0,162.52,14.95,865.04,1
2021,5,1228183745,(sem conta),-100,cancelled,1.0,1466.0,0.0,33.95,895.0,1
2021,5,1228183745,(sem conta),-100,paid,2.0,2878.0,474.88,59.9,1790.0,2
2021,5,1228187657,(sem conta),-100,paid,10.0,22044.0,3521.75,229.5,16400.0,10
2021,5,1232533437,(sem conta),-100,paid,8.0,7454.7,1139.88,271.6,6469.36,8
2021,5,1232548360,(sem conta),-100,cancelled,1.0,325.0,0.0,17.95,296.64,1
2021,5,1237514548,(sem conta),-100,cancelled,1.0,517.75,0.0,20.95,422.21,1
2021,5,1237514548,(sem conta),-100,paid,10.0,5062.25,835.27,219.5,4222.1,10
2021,5,1237514548,OUTLET-MUSIC,177795203,paid,1.0,510.0,84.15,22.95,422.21,1
2021,5,1237519907,(sem conta),-100,cancelled,1.0,444.6,0.0,22.95,339.9,1
2021,5,1237519907,(sem conta),-100,paid,15.0,6769.85,1072.21,399.25,5098.5,15
2021,5,1245516063,(sem conta),-100,paid,1.0,1360.0,224.4,16.45,851.46,1
2021,5,1247028784,(sem conta),-100,paid,1.0,169.0,19.44,50.85,133.24,1
2021,5,1248719572,(sem conta),-100,paid,5.0,1023.0,143.78,114.75,722.5,5
2021,5,1258650990,(sem conta),-100,cancelled,3.0,1055.0,0.0,68.85,867.0,3
2021,5,1258650990,(sem conta),-100,paid,20.0,4189.0,905.73,558.6,3468.0,12
2021,5,1258650990,BANANA MUSIC,-104,paid,1.0,329.0,36.19,66.85,289.0,1
2021,5,1258972539,(sem conta),-100,paid,1.0,1141.0,131.22,22.95,761.6,1
2021,5,1260735628,(sem conta),-100,paid,4.0,460.0,52.88,80.7,271.68,4
2021,5,1260841428,(sem conta),-100,cancelled,1.0,148.0,0.0,0.0,95.86,1
2021,5,1260841428,(sem conta),-100,paid,29.0,4048.34,539.87,607.05,2588.22,27
2021,5,1260841428,OUTLET-MUSIC,177795203,paid,1.0,148.0,17.02,17.95,95.86,1
2021,5,1260849148,(sem conta),-100,paid,15.0,2125.1,293.54,269.25,1342.04,14
2021,5,1260849148,OUTLET-MUSIC,177795203,paid,1.0,156.0,25.74,17.95,95.86,1
2021,5,1262174135,(sem conta),-100,paid,17.0,7883.8,1278.08,373.5,5779.49,17
2021,5,1262181801,(sem conta),-100,cancelled,1.0,384.75,0.0,57.85,286.02,1
2021,5,1262181801,(sem conta),-100,paid,13.0,5053.7,777.04,311.65,3718.26,13
2021,5,1262182235,(sem conta),-100,cancelled,1.0,680.0,0.0,41.4,490.3,1
2021,5,1262182235,(sem conta),-100,paid,11.0,6614.0,794.62,242.35,5393.3,11
2021,5,1262182640,(sem conta),-100,paid,4.0,3225.05,494.18,91.8,2520.72,4
2021,5,1262188890,(sem conta),-100,paid,1.0,197.6,32.6,16.45,144.41,1
2021,5,1262188890,CALVILLO78,-102,paid,1.0,208.0,34.32,16.45,144.41,1
2021,5,1262188890,PONTOMUSICALCF,-101,paid,1.0,208.5,34.4,16.45,144.41,1
2021,5,1262191824,(sem conta),-100,cancelled,3.0,393.3,0.0,58.25,265.86,3
2021,5,1262191824,(sem conta),-100,paid,18.0,2275.3,390.48,367.8,1506.54,17
2021,5,1262193883,(sem conta),-100,cancelled,1.0,120.0,0.0,57.85,72.74,1
2021,5,1262193883,(sem conta),-100,paid,5.0,595.0,92.42,100.15,363.7,5
2021,5,1262200792,(sem conta),-100,paid,7.0,2913.0,420.75,188.95,2234.61,7
2021,5,1262204808,(sem conta),-100,paid,11.0,5535.5,890.08,225.9,4191.0,11
2021,5,1262206735,(sem conta),-100,paid,2.0,1380.0,194.46,59.85,1019.28,2
2021,5,1262210728,(sem conta),-100,paid,1.0,948.1,156.44,18.45,668.73,1
2021,5,1262218789,(sem conta),-100,cancelled,1.0,1781.25,0.0,33.95,1535.56,1
2021,5,1262224127,(sem conta),-100,cancelled,1.0,2235.0,0.0,33.95,1641.55,1
2021,5,1262224127,(sem conta),-100,paid,1.0,2040.0,336.6,33.95,1641.55,1
2021,5,1262230917,(sem conta),-100,paid,2.0,5469.0,768.89,67.9,4133.12,2
2021,5,1262488134,(sem conta),-100,paid,1.0,508.0,58.42,16.45,511.14,1
2021,5,1262490731,(sem conta),-100,paid,1.0,560.0,92.4,16.45,387.8,1
2021,5,1262509628,(sem conta),-100,paid,6.0,2537.0,380.12,92.7,2119.14,6
2021,5,1262532053,(sem conta),-100,cancelled,1.0,531.05,0.0,14.95,380.04,1
2021,5,1262582241,(sem conta),-100,paid,1.0,838.0,96.37,88.85,735.8,1
2021,5,1262868607,(sem conta),-100,cancelled,1.0,4203.75,0.0,79.95,3218.63,1
2021,5,1262868607,(sem conta),-100,paid,1.0,4203.75,693.62,79.95,3218.63,1
2021,5,1262925955,(sem conta),-100,cancelled,1.0,821.75,0.0,33.95,598.92,1
2021,5,1262925955,(sem conta),-100,paid,4.0,3268.0,458.95,174.8,2395.68,4
2021,5,1262933080,(sem conta),-100,paid,3.0,752.0,86.47,79.85,561.27,3
2021,5,1262955397,(sem conta),-100,cancelled,1.0,315.0,0.0,0.0,300.23,1
2021,5,1262955397,(sem conta),-100,paid,1.0,358.6,41.24,36.85,300.23,1
2021,5,1262957184,(sem conta),-100,paid,1.0,376.5,62.12,22.95,327.71,1
2021,5,1262958088,(sem conta),-100,paid,1.0,318.25,52.51,22.95,238.34,1
2021,5,1262960593,(sem conta),-100,cancelled,1.0,319.0,0.0,22.95,238.34,1
2021,5,1262960593,(sem conta),-100,paid,2.0,598.0,82.72,45.9,476.68,2
2021,5,1263015307,(sem conta),-100,paid,3.0,2736.0,314.64,101.85,2169.51,3
2021,5,1263019287,(sem conta),-100,paid,1.0,1710.0,196.65,53.45,1423.55,1
2021,5,1271455071,(sem conta),-100,paid,4.0,6467.0,913.55,71.8,4499.6,4
2021,5,1289811286,(sem conta),-100,paid,2.0,4075.5,672.46,138.9,3237.9,2
2021,5,1301093233,(sem conta),-100,paid,1.0,2480.0,409.2,20.95,1761.35,1
2021,5,1303014683,(sem conta),-100,paid,1.0,2999.0,494.84,79.95,2274.24,1
2021,5,1429722200,(sem conta),-100,paid,8.0,20298.75,3433.2,175.6,13487.53,7
2021,5,1429722200,PONTOMUSICALCF,-101,paid,1.0,2995.0,479.2,20.95,1926.79,1
2021,5,1544842539,(sem conta),-100,paid,2.0,12598.0,2078.68,41.9,7998.0,2
2021,5,1570606295,(sem conta),-100,paid,5.0,8299.0,1327.84,82.25,4236.3,5
2021,5,1570616241,(sem conta),-100,paid,1.0,990.0,158.4,15.95,0.0,1
2021,5,1595220346,(sem conta),-100,paid,13.0,2193.0,429.36,314.25,1226.6,10
2021,5,1595237803,(sem conta),-100,paid,7.0,693.0,79.66,115.15,0.0,7
2021,5,1682189140,(sem conta),-100,cancelled,6.0,479.0,0.0,137.7,342.18,1
2021,5,1682189140,(sem conta),-100,paid,4.0,1457.0,252.98,91.8,1026.54,3
2021,5,1722686800,(sem conta),-100,paid,1.0,315.0,51.98,22.95,245.32,1
2021,5,1782166727,(sem conta),-100,paid,1.0,1228.0,196.48,16.45,0.0,1
2021,5,2080,(sem conta),-100,paid,1.0,1198.0,197.67,59.45,876.4,1
2021,5,23S,(sem conta),-100,paid,4.0,1111.5,183.38,63.8,617.6,4
2021,5,23SP,(sem conta),-100,paid,9.0,2644.0,436.27,143.55,1440.0,9
2021,5,2i2,(sem conta),-100,paid,2.0,3189.0,432.29,35.9,2439.4,2
2021,5,41K,(sem conta),-100,cancelled,1.0,385.0,0.0,17.95,228.0,1
2021,5,5S,(sem conta),-100,paid,17.0,3777.4,491.63,328.95,2575.5,17
2021,5,6CO2R,(sem conta),-100,paid,4.0,470.0,122.2,91.8,537.58,2
2021,5,6co1q,(sem conta),-100,paid,4.0,956.0,171.26,91.8,917.82,3
2021,5,8,(sem conta),-100,paid,1.0,2399.0,395.84,22.95,1773.62,1
2021,5,80441,(sem conta),-100,paid,1.0,26.0,9.68,7.9,11.92,1
2021,5,91JB,(sem conta),-100,paid,1.0,564.0,93.06,22.95,399.19,1
2021,5,91VF,(sem conta),-100,paid,1.0,564.0,93.06,33.95,313.84,1
2021,5,9386,(sem conta),-100,paid,1.0,2398.0,263.78,22.95,1513.17,1
2021,5,9924,(sem conta),-100,paid,1.0,1921.0,307.36,18.45,1202.13,1
2021,5,AC39NS,(sem conta),-100,paid,2.0,811.0,93.26,67.9,540.68,2
